"Pt-0","TRUE","1084629.264","545630.7352","118336.79","909561.40836","562547.4816","385690.41954"
"Pt-1","TRUE","1564040.52","536399.5823","71288.6376","1378341.9492","584253.3496","284100.52401"
"Pt-2","TRUE","1247822.499","617999.3362","261298.1646","1083298.2097","639984.8693","507497.48213"
"Pt-3","TRUE","905104.3194","537541.5004","350462.4983","757976.55286","537332.4351","633802.64291"
"Pt-4","TRUE","1616953.871","550594.8042","346278.1912","1462745.9344","593418.6704","549701.62483"
"Pt-5","TRUE","1418548.425","438784.8443","388804.7585","1276135.6361","469481.4345","609692.41174"
"Pt-6","TRUE","779985.2087","414664.6786","534572.754","663787.25892","401683.9024","825450.64826"
"Pt-7","TRUE","1426659.32","491007.3643","729972.1919","1321481.6599","510975.1372","948394.79436"
"Pt-8","TRUE","2073130.63","333657.4946","947038.4847","1992122.9073","384186.3779","1083004.5968"
"Pt-9","TRUE","1393397.054","115815.8737","1081685.237","1348436.1967","123649.9329","1285179.803"
"Pt-10","TRUE","677368.0109","468568.1818","1204098.791","635581.82724","427952.7028","1501044.2318"
"Pt-11","TRUE","1771582.995","719142.6638","1672853.396","1758763.6103","726768.5676","1852486.1747"
"Pt-12","TRUE","551288.9844","597893.2346","2253799.165","625802.63052","513719.9288","2559418.157"
"Pt-13","TRUE","1561740.818","218158.9974","2437770.351","1666773.1984","187921.8277","2610422.7293"
"Pt-14","TRUE","340703.3201","280323.1259","2948074.059","516429.90208","159263.9375","3256781.2914"
"Pt-15","TRUE","1796707.255","385737.1769","3218301.876","1980818.6923","338261.2649","3364994.818"
"Pt-16","TRUE","1096948.152","372270.6961","3210262.679","1288959.7382","284234.9762","3435070.4395"
"Pt-17","TRUE","1718510.504","400875.8905","3255785.482","1905284.4269","346865.5104","3411703.035"
"Pt-18","TRUE","1299756.746","345903.2725","3344081.959","1506697.0336","264881.3031","3543640.1758"
"Pt-19","TRUE","1302624.106","142266.6768","1391772.166","1294569.2717","137044.9166","1603239.1789"
"Pt-20","TRUE","908916.7841","130410.422","2236584.764","1004909.555","69555.92741","2480191.4111"
