"Pt-0","true","2106603.53887237","2237227.4269802123","3127198.9679576787","2181990.1064971993","2082183.5675440817","2692513.4540819405"
"Pt-1","true","2015687.3969519576","1970908.2816585212","3134634.8091296167","2180317.9597507417","2186156.976528884","2424621.793961345"
"Pt-2","true","2045096.9606189132","2103107.5353155956","3165144.6865602345","2215449.1972875376","2120721.728270914","2550249.4121957305"
"Pt-3","true","1823522.066141761","2343845.400774678","3175293.2390887677","2235520.2015647795","1790024.0693203453","2596856.4404606395"
"Pt-4","true","1920036.0138441287","1678132.2066202557","3248325.773014984","2287463.7004607455","2302981.6035313606","2133145.005188742"
"Pt-5","true","1812479.8365916875","1730822.895284086","3294207.493311952","2330334.0836224067","2190209.0251381127","2111347.546254793"
"Pt-6","true","1750082.438459362","2115343.1936628977","3275641.336192771","2328727.9522507517","1879919.6460534423","2364002.9170937394"
"Pt-7","true","1833287.1597095104","2203207.994636274","3096414.7808225425","2154221.276205102","1891005.3974609887","2489644.7806081492"
"Pt-8","true","1730320.2789459347","1832161.2149121577","2836195.765396911","1883218.8241925281","2040388.6672851206","2132401.971933259"
"Pt-9","true","1832411.2530764644","1638728.039962246","2811828.499659572","1852838.3789769097","2247146.216728784","2046494.4769533132"
"Pt-10","true","2073287.2672311324","2129619.929453813","2733383.9413788957","1779272.345742067","2113917.0781207723","2592594.00606701"
"Pt-11","true","1917544.2242888487","2095440.5316807323","2659849.382722793","1709076.690859205","2010894.5954048368","2459000.9354862263"
"Pt-12","true","1807067.601857023","1982588.1664152353","2650458.605258083","1697457.3964462923","1999923.9889524786","2303252.2730816077"
"Pt-13","true","1464804.3991830568","905149.8322966844","2632743.5653371746","1648682.6325386276","2430664.7915224056","1247846.425227875"
"Pt-14","true","1477029.1994647982","1969523.3581456083","2617020.2716580406","1667057.8673539048","1749747.3116223656","2079665.4776430596"
"Pt-15","true","1632596.9365889993","779200.3463583747","2689604.97145665","1694100.0355274584","2641580.222137026","1257627.5334552326"
"Pt-16","true","1728668.2961044267","717961.1768582193","2720055.5167987114","1723236.842395705","2757577.0407409905","1272624.9519847343"
"Pt-17","true","1597204.9880639056","534238.1017581252","2666764.98728857","1660282.3293672008","2771615.7111162473","1045359.1989546437"
"Pt-18","true","2149312.624246072","1072581.0415962283","2707858.698230177","1719314.8604706114","2857486.734916499","1817851.7621138208"
"Pt-19","true","2026585.4546298645","843777.5710376487","2702657.3983400953","1704059.5146571512","2905843.5697651594","1565505.532569299"
"Pt-20","true","2248307.0905567403","2189373.3207067573","3218452.225241947","2264061.0506628123","2230187.1996108624","2741297.2426258214"
"Pt-21","true","1660331.177302018","1938006.2703390562","3235858.5400978965","2292838.936611372","1931731.229084327","2170412.1580720283"
